Razón Social;Gpo de Cliente;ClaseDoc.;Num.Factura;Sector;Canal;Fecha.Doc;Zona.Vtas;Almacen;Denominacion Material;Cantidad UMV;UM.Vtas;Cantidad UMB;UM.Base;Prec.Unitario;Monto Neto;IVA;Importe Final;Doc.Comercial;Cond.Pago;Fec.Venc.;Moneda.Doc.;Status de Anulacion;Doc.Anulac;Grp.Vend;Vendedor;Referencia;Pedido.Vta;Jerarquía 1;Jerarquía 2;Jerarquía 3;UM.Peso;Peso.Fact;Peso.Total;Um.PesoGen;Ramo;Gr.Material;Gr.Articulo;Tipo.Cambio;Mes;Ejercicio;Prec.Unitario 2;Monto Neto 2;IVA 2;Importe Final 2;Conc.Busq;Codigo_Mat;Listas_precios;;Cod_cliente;;Ind_retcl;Ind_auto_retcl;fechahora;CodMot;Tx Motivo;CodVend;OrgVtas
FARMACIA FARMA SERVICIOS LOS RUICES, C.A;Cadenas;Fact. Nac. Pharsana;6000138955;Cuidado Personal;Venta Directa;20260212;Zona Occidente;3000;CHICCO BS COTONCITO (32x100UN);2,000;CS;64,000;PAQ;40,74;81,47;13,04;94,51;Factura;Crédito 21 días;20260305;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628584;1002065963;Chicco;100;Original;KG;1,664;;1,664;Farmacia;PH-Hisopos;ALGODONES PT;0,00000;02;2026;40,74;81,47;13,04;94,51;COMERCIO TRADICIONAL;50001023;Cadenas;;0010003314;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
FARMACIA FARMA SERVICIOS LOS RUICES, C.A;Cadenas;Fact. Nac. Pharsana;6000138955;Cuidado Personal;Venta Directa;20260212;Zona Occidente;3000;AMY COLONIA PARA BEBES (10x220ML);1,000;CS;10,000;ST;36,29;36,29;5,81;42,10;Factura;Crédito 21 días;20260305;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628584;1002065963;Amy;220;Original;KG;2,000;;2,000;Farmacia;PH-Colonia;HIGIENE PERSONAL;0,00000;02;2026;36,29;36,29;5,81;42,10;COMERCIO TRADICIONAL;50000902;Cadenas;;0010003314;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
FARMACIA FARMA SERVICIOS LOS RUICES, C.A;Cadenas;Fact. Nac. Pharsana;6000138955;Cuidado Personal;Venta Directa;20260212;Zona Occidente;3000;AMY LOCION PARA BEBES (10x200ML);2,000;CS;20,000;ST;27,93;55,86;8,94;64,80;Factura;Crédito 21 días;20260305;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628584;1002065963;Amy;200;Original;KG;4,340;;4,340;Farmacia;PH-Loción;HIGIENE PERSONAL;0,00000;02;2026;27,93;55,86;8,94;64,80;COMERCIO TRADICIONAL;50000495;Cadenas;;0010003314;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
FARMACIA FARMA SERVICIOS LOS RUICES, C.A;Cadenas;Fact. Nac. Pharsana;6000138955;Cuidado Personal;Venta Directa;20260212;Zona Occidente;3000;AMY ACEITE PARA BEBES (10x220ML);1,000;CS;10,000;ST;43,70;43,70;6,99;50,69;Factura;Crédito 21 días;20260305;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628584;1002065963;Amy;220;Original;KG;1,660;;1,660;Farmacia;PH-Aceite;HIGIENE PERSONAL;0,00000;02;2026;43,70;43,70;6,99;50,69;COMERCIO TRADICIONAL;50000899;Cadenas;;0010003314;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
FARMACIA FARMA SERVICIOS LOS RUICES, C.A;Cadenas;Fact. Nac. Pharsana;6000138956;Cuidado Personal;Venta Directa;20260212;Zona Occidente;3000;AMY HISOPOS (48x60UN);2,000;CS;96,000;PAQ;48,79;97,58;15,62;113,20;Factura;Crédito 21 días;20260305;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628585;1002065963;Amy;60;Original;KG;1,296;;1,296;Farmacia;PH-Hisopos;ALGODONES PT;0,00000;02;2026;48,79;97,58;15,62;113,20;COMERCIO TRADICIONAL;50000443;Cadenas;;0010003314;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
FARMACIA FARMA SERVICIOS LOS RUICES, C.A;Cadenas;Fact. Nac. Pharsana;6000138956;Absorbentes;Venta Directa;20260212;Zona Occidente;3000;FRIENDS PD REGULAR S/P (12X60UN);2,000;PAK;24,000;PAQ;34,77;69,54;11,13;80,67;Factura;Crédito 21 días;20260305;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628585;1002065963;Friends;60;Regular;KG;2,568;;2,568;Farmacia;PH-Protector Diario;ABSORBENTES FEMENINA;0,00000;02;2026;34,77;69,54;11,13;80,67;COMERCIO TRADICIONAL;50001107;Cadenas;;0010003314;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
FARMACIA FARMA SERVICIOS LOS RUICES, C.A;Cadenas;Fact. Nac. Pharsana;6000138956;Absorbentes;Venta Directa;20260212;Zona Occidente;3000;FRIENDS PD MANZANILLA (12X40UN);1,000;PAK;12,000;PAQ;29,07;29,07;4,65;33,72;Factura;Crédito 21 días;20260305;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628585;1002065963;Friends;40;Perfumado;KG;0,900;;0,900;Farmacia;PH-Protector Diario;ABSORBENTES FEMENINA;0,00000;02;2026;29,07;29,07;4,65;33,72;COMERCIO TRADICIONAL;50001110;Cadenas;;0010003314;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
FARMACIA FARMA SERVICIOS LOS RUICES, C.A;Cadenas;Fact. Nac. Pharsana;6000138956;Absorbentes;Venta Directa;20260212;Zona Occidente;3000;FRIENDS TS ULTRADELGA (36X10UN);1,000;CS;36,000;PAQ;51,64;51,64;8,26;59,90;Factura;Crédito 21 días;20260305;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628585;1002065963;Friends;10;Ultra Delgada;KG;2,304;;2,304;Farmacia;PH-Toalla Sanitaria;ABSORBENTES FEMENINA;0,00000;02;2026;51,64;51,64;8,26;59,90;COMERCIO TRADICIONAL;50001066;Cadenas;;0010003314;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
FARMACIA FARMA SERVICIOS LOS RUICES, C.A;Cadenas;Fact. Nac. Pharsana;6000138956;Absorbentes;Venta Directa;20260212;Zona Occidente;3000;FRIENDS TS NOCTURNA CON ALAS (36X10UN);1,000;CS;36,000;PAQ;81,05;81,05;12,97;94,02;Factura;Crédito 21 días;20260305;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628585;1002065963;Friends;14;Ultra Delgada;KG;4,176;;4,176;Farmacia;PH-Toalla Sanitaria;ABSORBENTES FEMENINA;0,00000;02;2026;81,05;81,05;12,97;94,02;COMERCIO TRADICIONAL;50001067;Cadenas;;0010003314;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
FARMACIA FARMA SERVICIOS LOS RUICES, C.A;Cadenas;Fact. Nac. Pharsana;6000138956;Absorbentes;Venta Directa;20260212;Zona Occidente;3000;FRIENDS PD MANZANILLA (24X20UN);3,000;PAK;72,000;PAQ;28,27;84,82;13,57;98,39;Factura;Crédito 21 días;20260305;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628585;1002065963;Friends;20;Perfumado;KG;2592,000;;2592,000;Farmacia;PH-Protector Diario;ABSORBENTES FEMENINA;0,00000;02;2026;28,27;84,82;13,57;98,39;COMERCIO TRADICIONAL;50001133;Cadenas;;0010003314;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
FARMACIA FARMA SERVICIOS LOS RUICES, C.A;Cadenas;Fact. Nac. Pharsana;6000138956;Absorbentes;Venta Directa;20260212;Zona Occidente;3000;FRIENDS PD REGULAR S/P PROMO (12X60UN);2,000;PAK;24,000;PAQ;23,14;46,28;7,40;53,68;Factura;Crédito 21 días;20260305;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0628585;1002065963;Friends;60;Regular;KG;2568,000;;2568,000;Farmacia;PH-Protector Diario;ABSORBENTES FEMENINA;0,00000;02;2026;23,14;46,28;7,40;53,68;COMERCIO TRADICIONAL;50001134;Cadenas;;0010003314;10;01;X;20.02.2026 - 22:04:24;;;00100105;1000
FARMACIA FARMA SERVICIOS LOS RUICES, C.A;Cadenas;N/C FI Pharsana;6200044910;Común;Venta Directa;20260220;Zona Occidente;;NC DSCTO 6% PRONTO PAGO;0,000;;0,000;;0,00;-40,53;-6,48;-47,01;Abono;Crédito 21 días;20260313;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0629120;1013036606;Descuentos;;;KG;0,000;;0,000;Farmacia;Descuentos;;0,00000;02;2026;0,00;-40,53;-6,48;-47,01;COMERCIO TRADICIONAL;91000028;Cadenas;;0010003314;10;01;X;20.02.2026 - 22:04:24;Z51;Dcto Comercial No aplicado En Factura;00100105;1000
FARMACIA FARMA SERVICIOS LOS RUICES, C.A;Cadenas;N/C FI Pharsana;6200044911;Común;Venta Directa;20260220;Zona Occidente;;NC DSCTO 6% PRONTO PAGO;0,000;;0,000;;0,00;-35,11;-5,62;-40,73;Abono;Crédito 21 días;20260313;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0629121;1013036607;Descuentos;;;KG;0,000;;0,000;Farmacia;Descuentos;;0,00000;02;2026;0,00;-35,11;-5,62;-40,73;COMERCIO TRADICIONAL;91000028;Cadenas;;0010003314;10;01;X;20.02.2026 - 22:04:24;Z51;Dcto Comercial No aplicado En Factura;00100105;1000
FARMACIA FARMA SERVICIOS LOS RUICES, C.A;Cadenas;N/C FI Pharsana;6200044912;Común;Venta Directa;20260220;Zona Occidente;;NC DSCTO 6% PRONTO PAGO;0,000;;0,000;;0,00;-16,54;-2,65;-19,19;Abono;Crédito 21 días;20260313;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0629122;1013036608;Descuentos;;;KG;0,000;;0,000;Farmacia;Descuentos;;0,00000;02;2026;0,00;-16,54;-2,65;-19,19;COMERCIO TRADICIONAL;91000028;Cadenas;;0010003314;10;01;X;20.02.2026 - 22:04:24;Z51;Dcto Comercial No aplicado En Factura;00100105;1000
FARMACIA FARMA SERVICIOS LOS RUICES, C.A;Cadenas;N/C FI Pharsana;6200044913;Común;Venta Directa;20260220;Zona Occidente;;NC DSCTO 6% PRONTO PAGO;0,000;;0,000;;0,00;-27,06;-4,33;-31,39;Abono;Crédito 21 días;20260313;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0629123;1013036609;Descuentos;;;KG;0,000;;0,000;Farmacia;Descuentos;;0,00000;02;2026;0,00;-27,06;-4,33;-31,39;COMERCIO TRADICIONAL;91000028;Cadenas;;0010003314;10;01;X;20.02.2026 - 22:04:24;Z51;Dcto Comercial No aplicado En Factura;00100105;1000
FARMACIA FARMA SERVICIOS LOS RUICES, C.A;Cadenas;N/C FI Pharsana;6200044914;Común;Venta Directa;20260220;Zona Occidente;;NC DSCTO 6% PRONTO PAGO;0,000;;0,000;;0,00;-23,79;-3,81;-27,60;Abono;Crédito 21 días;20260313;USD;NA;;GV. Ger. Reg. Occid.;RICHIE K. MORILLO;00-0629124;1013036610;Descuentos;;;KG;0,000;;0,000;Farmacia;Descuentos;;0,00000;02;2026;0,00;-23,79;-3,81;-27,60;COMERCIO TRADICIONAL;91000028;Cadenas;;0010003314;10;01;X;20.02.2026 - 22:04:24;Z51;Dcto Comercial No aplicado En Factura;00100105;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139344;Absorbentes;Venta Directa;20260220;Zona Occidente;3000;ACTIVA SEC PD PERD OCAS PROMO (6X80UN);1,000;PAK;6,000;PAQ;25,62;25,62;4,10;29,72;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629056;1002066176;Activa;40;Perdida Ocasional;KG;960,000;;960,000;Farmacia;PH-Protector Diario;ABSORBENTES FEMENINA;0,00000;02;2026;25,62;25,62;4,10;29,72;COMERCIO TRADICIONAL;50001116;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139344;Absorbentes;Venta Directa;20260220;Zona Occidente;3000;ACTIVA SEC PERD. ABUNDANTE(6x20UN) PROMO;2,000;PAK;12,000;PAQ;21,90;43,80;7,01;50,81;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629056;1002066176;Activa;20;Pérdida Abundante;KG;1920,000;;1920,000;Farmacia;PH-Toalla Incontinen;INCONTINENCIA;0,00000;02;2026;21,90;43,80;7,01;50,81;COMERCIO TRADICIONAL;50001113;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139344;Absorbentes;Venta Directa;20260220;Zona Occidente;3000;ACTIVA SEC PERDIDAS ABUNDANTES (12X10UN);3,000;PAK;36,000;PAQ;16,56;49,68;7,95;57,63;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629056;1002066176;Activa;10;Pérdida Abundante;KG;6,012;;6,012;Farmacia;PH-Toalla Incontinen;INCONTINENCIA;0,00000;02;2026;16,56;49,68;7,95;57,63;COMERCIO TRADICIONAL;50000569;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139344;Absorbentes;Venta Directa;20260220;Zona Occidente;3000;FRIENDS PD REGULAR S/P PROMO (12X60UN);4,000;PAK;48,000;PAQ;24,36;97,44;15,59;113,03;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629056;1002066176;Friends;60;Regular;KG;5136,000;;5136,000;Farmacia;PH-Protector Diario;ABSORBENTES FEMENINA;0,00000;02;2026;24,36;97,44;15,59;113,03;COMERCIO TRADICIONAL;50001134;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139344;Cuidado Personal;Venta Directa;20260220;Zona Occidente;3000;LADY FACE TH DESMAQUILLANTE (24x24UN);2,000;CS;48,000;PAQ;26,88;53,76;8,60;62,36;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629056;1002066176;Lady Face;24;Desmaquillante;KG;0,007;;0,007;Farmacia;PH-TH Travel Pack;TOALLAS HUMEDAS;0,00000;02;2026;26,88;53,76;8,60;62,36;COMERCIO TRADICIONAL;50001055;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139344;Cuidado Personal;Venta Directa;20260220;Zona Occidente;3000;LADYFACE DISCOS DE ALG (8x80UN)PROMO3x2;2,000;CS;16,000;PAQ;43,84;87,68;14,03;101,71;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629056;1002066176;Lady Face;80;Original;KG;0,828;;0,828;Farmacia;PH-Cotton Round;ALGODONES PT;0,00000;02;2026;43,84;87,68;14,03;101,71;COMERCIO TRADICIONAL;50001136;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139344;Cuidado Personal;Venta Directa;20260220;Zona Occidente;3000;SECUREZZA BC LOCION HIDRATAN (12x350ML);1,000;CS;12,000;ST;88,32;88,32;14,13;102,45;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629056;1002066176;Securezza;;Bodycare;KG;4,080;;4,080;Farmacia;PH-Loción;HIGIENE PERSONAL;0,00000;02;2026;88,32;88,32;14,13;102,45;COMERCIO TRADICIONAL;50000951;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139345;Cuidado Personal;Venta Directa;20260220;Zona Occidente;3000;AMY SEC TH 99% AGUA (20x48UN);4,000;CS;80,000;PAQ;19,84;79,34;12,69;92,03;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629057;1002066177;Amy;48;Original;KG;20,720;;20,720;Farmacia;PH-TH Flow Pack;TOALLAS HUMEDAS;0,00000;02;2026;19,84;79,34;12,69;92,03;COMERCIO TRADICIONAL;50001072;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139345;Cuidado Personal;Venta Directa;20260220;Zona Occidente;3000;AMY MOTAS DE ALGODON (12x50UN);2,000;CS;24,000;PAQ;22,66;45,31;7,25;52,56;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629057;1002066177;Amy;50;Original;KG;0,960;;0,960;Farmacia;PH-Motas De Algodón;ALGODONES PT;0,00000;02;2026;22,66;45,31;7,25;52,56;COMERCIO TRADICIONAL;50000517;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139346;Cuidado Personal;Venta Directa;20260220;Zona Occidente;3000;LADY FACE TH PREVENIR ACNE (24x24UN);1,000;CS;24,000;PAQ;24,11;24,11;3,86;27,97;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629058;1002066178;Lady Face;24;Desmaquillante;KG;0,004;;0,004;Farmacia;PH-TH Travel Pack;TOALLAS HUMEDAS;0,00000;02;2026;24,11;24,11;3,86;27,97;COMERCIO TRADICIONAL;50001056;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139347;Absorbentes;Venta Directa;20260220;Zona Occidente;3000;FRIENDS PD MANZANILLA (24X20UN);1,000;PAK;24,000;PAQ;23,81;23,81;3,81;27,62;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629059;1002066179;Friends;20;Perfumado;KG;864,000;;864,000;Farmacia;PH-Protector Diario;ABSORBENTES FEMENINA;0,00000;02;2026;23,81;23,81;3,81;27,62;COMERCIO TRADICIONAL;50001133;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139347;Absorbentes;Venta Directa;20260220;Zona Occidente;3000;FRIENDS PD REGULAR S/P (12X40UN);3,000;PAK;36,000;PAQ;23,90;71,71;11,47;83,18;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629059;1002066179;Friends;40;Regular;KG;2,556;;2,556;Farmacia;PH-Protector Diario;ABSORBENTES FEMENINA;0,00000;02;2026;23,90;71,71;11,47;83,18;COMERCIO TRADICIONAL;50001106;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139347;Cuidado Personal;Venta Directa;20260220;Zona Occidente;3000;CHICCO BS COTONCITO(12x300UN PAGA 200UN);2,000;CS;24,000;PAQ;27,36;54,72;8,76;63,48;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629059;1002066179;Chicco;300;Original;KG;1,848;;1,848;Farmacia;PH-Hisopos;ALGODONES PT;0,00000;02;2026;27,36;54,72;8,76;63,48;COMERCIO TRADICIONAL;50001051;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139347;Absorbentes;Venta Directa;20260220;Zona Occidente;3000;CHICCO PAÑAL DE NIÑO XG REG (8X20UN);1,000;PAK;8,000;PAQ;38,40;38,40;6,14;44,54;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629059;1002066179;Chicco;20;Pañal Desechable;KG;2568,000;;2568,000;Farmacia;PH-Pañal Anatóm. T3;ABSORBENTES NIÑOS;0,00000;02;2026;38,40;38,40;6,14;44,54;COMERCIO TRADICIONAL;50000993;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139347;Absorbentes;Venta Directa;20260220;Zona Occidente;3000;CHICCO PAÑAL DE NIÑO G REG (8X20UN);5,000;PAK;40,000;PAQ;37,25;186,24;29,80;216,04;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629059;1002066179;Chicco;20;Pañal Desechable;KG;26,960;;26,960;Farmacia;PH-Pañal Anatóm. T3;ABSORBENTES NIÑOS;0,00000;02;2026;37,25;186,24;29,80;216,04;COMERCIO TRADICIONAL;50000992;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139347;Cuidado Personal;Venta Directa;20260220;Zona Occidente;3000;AMY HISOPOS (48x60UN);3,000;CS;144,000;PAQ;41,09;123,26;19,72;142,98;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629059;1002066179;Amy;60;Original;KG;1,944;;1,944;Farmacia;PH-Hisopos;ALGODONES PT;0,00000;02;2026;41,09;123,26;19,72;142,98;COMERCIO TRADICIONAL;50000443;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139347;Absorbentes;Venta Directa;20260220;Zona Occidente;3000;ACTIVA PD PERD. OCASIONALES (12X40UN);2,000;PAK;24,000;PAQ;27,36;54,72;8,76;63,48;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629059;1002066179;Activa;40;Perdida Ocasional;KG;2,088;;2,088;Farmacia;PH-Protector Diario;ABSORBENTES FEMENINA;0,00000;02;2026;27,36;54,72;8,76;63,48;COMERCIO TRADICIONAL;50000884;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139347;Absorbentes;Venta Directa;20260220;Zona Occidente;3000;FRIENDS PD LONG (24X20UN);1,000;PAK;24,000;PAQ;23,81;23,81;3,81;27,62;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629059;1002066179;Friends;20;Perfumado;KG;1,032;;1,032;Farmacia;PH-Protector Diario;ABSORBENTES FEMENINA;0,00000;02;2026;23,81;23,81;3,81;27,62;COMERCIO TRADICIONAL;50001169;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139347;Cuidado Personal;Venta Directa;20260220;Zona Occidente;3000;FRIENDS JABON INTIMO (12x240ML);2,000;CS;24,000;ST;44,35;88,70;14,19;102,89;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629059;1002066179;Friends;;Original;KG;5,784;;5,784;Farmacia;PH-Jabón Líquido;HIGIENE PERSONAL;0,00000;02;2026;44,35;88,70;14,19;102,89;COMERCIO TRADICIONAL;50001123;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139348;Cuidado Personal;Venta Directa;20260220;Zona Occidente;3000;SECUREZZA BC TH CORPORALES (12x54UN);1,000;CS;12,000;PAQ;24,86;24,86;3,98;28,84;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629060;1002066179;Securezza;54;Bodycare;KG;5,304;;5,304;Farmacia;PH-TH Flow Pack;TOALLAS HUMEDAS;0,00000;02;2026;24,86;24,86;3,98;28,84;COMERCIO TRADICIONAL;50000956;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139348;Cuidado Personal;Venta Directa;20260220;Zona Occidente;3000;LADY FACE DISCOS DE ALGODON (24x80UN);5,000;CS;120,000;PAQ;52,61;263,04;42,08;305,12;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629060;1002066179;Lady Face;80;Original;KG;6211,200;;6211,200;Farmacia;PH-Cotton Round;ALGODONES PT;0,00000;02;2026;52,61;263,04;42,08;305,12;COMERCIO TRADICIONAL;50001137;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139348;Cuidado Personal;Venta Directa;20260220;Zona Occidente;3000;FRIENDS TH INTIMA (24x24UN);2,000;CS;48,000;PAQ;22,08;44,16;7,07;51,23;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629060;1002066179;Friends;;Original;KG;0,007;;0,007;Farmacia;PH-TH Travel Pack;TOALLAS HUMEDAS;0,00000;02;2026;22,08;44,16;7,07;51,23;COMERCIO TRADICIONAL;50001057;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
FARMAEXPRESS C2, C.A.;Cadenas;Fact. Nac. Pharsana;6000139348;Absorbentes;Venta Directa;20260220;Zona Occidente;3000;FRIENDS PD REGULAR S/P (24X20UN);2,000;PAK;48,000;PAQ;23,81;47,62;7,62;55,24;Factura;Crédito 15 Días;20260307;USD;NA;;GV. Ger. Reg. Occid.;ALEXANDER JOSE MOGOLLON;00-0629060;1002066179;Friends;20;Regular;KG;1,728;;1,728;Farmacia;PH-Protector Diario;ABSORBENTES FEMENINA;0,00000;02;2026;23,81;47,62;7,62;55,24;COMERCIO TRADICIONAL;50001130;Cadenas;;0010003324;10;01;X;20.02.2026 - 22:04:24;;;00100048;1000
